gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerType
1,0,0,0,3,1,2,1,2,2,0,0,2,0,1,0,0,4,4535,6
0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,0,0,1078,1
1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3,2,542,5
0,0,1,0,2,1,2,0,2,2,2,2,2,2,1,1,1,4,2312,7
1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,2,1,415,5
1,0,1,0,3,1,0,0,0,2,2,2,2,0,1,1,2,3,3250,7
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,98,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,87,5
0,0,1,1,0,1,2,1,0,0,0,0,2,0,0,1,0,3,754,1
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,75,5
1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,3,1952,3
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,153,5
1,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,3,3198,7
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
0,0,1,0,4,1,2,1,0,2,2,0,0,2,1,1,2,4,5610,0
0,0,1,1,4,1,2,0,2,0,2,2,2,0,2,1,3,3,4519,6
1,0,0,0,3,0,1,0,2,0,2,0,2,2,1,1,2,2,2440,7
1,0,0,0,5,1,2,1,0,2,0,2,2,2,1,1,2,5,6860,4
1,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1377,3
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,190,5
1,0,0,0,1,1,2,1,2,0,2,0,0,0,0,1,2,3,1651,3
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,78,5
0,0,0,0,5,1,2,1,2,2,2,2,2,2,2,1,0,5,7939,4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,44,5
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,576,5
1,0,0,0,4,1,2,2,1,1,1,1,1,1,2,0,3,0,1279,1
1,1,0,0,4,1,2,2,1,1,1,1,1,1,1,0,0,0,1260,1
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0,267,5
1,0,1,1,4,1,2,1,2,0,2,2,2,2,2,1,2,5,6586,0
1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,1,2,934,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,123,5
1,0,1,0,5,1,0,1,2,2,2,2,2,2,1,1,0,5,7534,4
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
1,1,0,0,3,1,2,1,0,0,0,0,2,0,0,1,2,3,3645,2
0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,314,5
0,0,1,1,4,1,0,0,2,2,0,0,0,0,1,0,2,2,3053,7
1,0,1,1,3,1,0,2,1,1,1,1,1,1,1,0,1,0,677,1
0,0,1,0,5,1,2,1,2,2,2,2,2,2,2,0,1,5,7965,4
0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,1,3,906,1
0,1,1,0,4,1,2,1,0,2,2,0,2,0,0,1,2,4,4888,6
1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,237,5
1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,3,74,5
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0,342,5
1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,1,2,3,140,5
0,0,0,0,1,1,2,0,0,0,2,2,2,0,0,1,3,3,1108,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0,295,5
0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,1,2,2,892,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0,198,5
0,0,0,1,3,1,0,1,2,2,0,2,2,2,1,1,0,5,4822,6
1,0,1,1,5,1,2,1,0,2,2,2,2,2,2,1,1,5,6741,0
0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,3,79,5
1,0,1,1,2,1,0,0,0,2,2,0,0,0,1,0,3,2,1355,3
1,0,1,1,5,1,0,1,2,2,2,2,2,0,2,0,1,4,7209,4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,438,5
0,0,1,1,5,1,0,1,2,2,2,2,2,2,2,1,0,5,7726,4
0,0,1,0,4,0,1,0,2,0,0,0,2,0,0,0,0,1,2070,3
1,0,1,1,2,0,1,0,2,2,2,2,0,2,1,1,1,2,1636,3
1,0,1,0,5,1,2,1,2,2,2,2,0,2,2,0,0,5,7581,4
1,0,1,0,2,1,2,1,0,2,2,0,2,0,0,0,2,4,3019,7
0,0,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,4,4729,6
1,0,1,0,5,1,2,0,2,0,2,2,2,2,2,0,2,3,6126,0
1,1,1,0,5,1,2,0,2,2,2,2,2,2,2,0,1,4,6333,0
1,0,0,0,5,1,2,1,2,0,0,2,0,2,1,0,1,4,6687,0
1,0,1,1,5,1,0,0,2,2,2,2,0,0,2,1,0,2,4158,2
1,0,0,0,2,1,0,1,0,0,0,2,2,2,0,1,2,4,3183,7
0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,2,3,79,5
1,0,0,0,5,1,2,1,2,2,2,0,0,2,2,1,0,4,7149,4
1,0,0,0,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1429,3
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,3,472,5
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,3,1734,3
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,113,5
0,1,0,0,2,0,1,0,2,2,2,0,2,2,0,1,0,2,1884,3
1,0,1,1,2,1,2,1,0,0,0,0,2,2,1,0,0,4,2568,7
1,0,0,0,2,1,0,2,1,1,1,1,1,1,2,0,1,0,470,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,278,5
1,0,0,0,2,1,2,1,0,0,0,2,0,0,0,1,2,3,2088,3
1,1,0,0,0,1,2,1,0,2,0,0,0,2,0,1,2,4,502,5
1,1,0,0,2,1,2,1,2,0,0,0,0,2,0,1,1,4,2595,7
1,0,0,0,5,1,2,1,0,2,0,0,0,2,1,0,1,4,5825,0
1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,1,50,5
0,0,0,1,4,1,2,0,0,2,2,2,2,2,1,1,2,3,4449,6
0,0,1,1,1,1,0,1,0,2,0,2,0,2,0,1,1,4,1208,1
0,0,0,0,1,1,0,1,0,2,0,2,2,2,0,1,0,4,1956,3
1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,310,5
1,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,290,5
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,1,2,2,2096,3
0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,3,2665,7
0,0,1,1,2,1,0,2,1,1,1,1,1,1,0,1,0,0,543,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,20,5
1,0,0,0,4,0,1,0,0,0,0,2,2,2,0,1,2,2,3005,7
0,0,1,1,5,1,2,2,1,1,1,1,1,1,1,1,0,0,1623,3
1,0,0,0,2,1,0,0,0,2,0,2,0,2,1,1,3,2,2498,7
0,0,0,0,3,1,0,0,2,2,0,0,2,0,0,0,3,2,2586,7
1,0,1,1,3,1,2,1,0,0,2,0,0,0,0,1,2,3,3292,7
0,0,0,1,0,1,0,0,0,0,2,2,2,2,0,1,3,3,651,1
1,0,1,1,5,1,0,0,2,2,2,2,2,0,2,0,1,3,4674,6
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,232,5
1,0,1,1,3,0,1,0,0,2,2,2,2,2,1,0,3,2,2448,7
1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,3,3,658,1
1,1,1,0,2,1,0,1,2,0,0,2,2,0,1,0,3,4,3128,7
1,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,3,1,223,5
1,1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,4,919,1
1,0,1,0,0,1,2,0,0,2,2,0,0,2,0,1,1,3,653,1
1,0,1,1,2,1,2,0,0,0,0,0,0,2,0,0,0,2,1825,3
0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,1,0,0,943,1
0,0,0,0,0,1,0,1,2,2,0,2,0,0,0,1,2,4,181,5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,45,5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,551,5
0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,1,359,5
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,115,5
0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,2,165,5
1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,1,4,2338,7
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,46,5
0,0,1,1,3,1,2,0,2,2,2,2,2,0,0,0,3,3,3541,2
1,1,1,1,4,1,2,1,0,2,2,0,0,0,0,1,2,3,4146,2
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,1,0,1087,1
0,0,0,0,3,1,2,0,2,2,2,0,0,0,0,1,0,2,2522,7
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,81,5
1,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,2,0,717,1
1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,1734,3
0,0,1,0,5,1,2,1,0,0,2,0,2,2,1,1,2,4,7069,4
0,0,0,0,1,1,0,0,2,0,0,2,0,0,1,0,3,2,742,1
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,3,3017,7
0,0,0,0,5,1,2,1,0,2,2,0,2,2,1,1,2,5,6423,0
0,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,0,4,1164,1
1,0,0,0,3,1,0,1,0,2,0,2,2,2,2,1,1,4,4220,2
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,3,1558,3
1,1,0,0,4,0,1,0,0,0,2,0,2,2,1,1,0,1,2743,7
1,0,1,0,5,0,1,0,2,0,2,2,2,2,2,0,0,2,4055,2
1,1,1,1,2,1,2,1,0,2,2,0,2,2,0,0,2,5,2710,7
0,1,1,0,5,1,0,1,2,2,0,0,0,2,1,0,1,4,6055,0
0,1,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,1,810,1
1,0,1,1,3,1,2,0,0,2,0,0,0,0,0,0,2,2,2538,7
0,0,1,1,5,1,0,0,2,2,2,2,2,2,2,0,0,3,6129,0
1,1,1,0,2,0,1,0,0,2,2,2,2,0,0,1,2,1,1750,3
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,36,5
0,0,1,1,5,1,2,0,2,2,2,2,2,2,2,0,1,4,6652,0
1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,3,2575,7
0,1,1,1,5,1,2,1,0,2,2,0,0,2,0,1,1,4,6019,0
0,0,1,0,5,1,0,2,1,1,1,1,1,1,2,0,1,0,1379,3
1,0,0,1,1,1,0,0,0,2,0,2,0,0,0,1,0,2,1284,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,296,5
1,0,0,0,0,1,0,0,2,0,2,2,2,0,0,1,3,3,653,1
1,0,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0,412,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,85,5
0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,2,1,49,5
0,0,1,0,1,1,2,1,0,0,2,0,0,0,0,1,3,3,1928,3
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,71,5
1,1,0,0,5,1,2,1,2,2,2,2,2,2,2,0,0,5,7845,4
0,0,1,0,5,1,2,2,1,1,1,1,1,1,2,0,2,0,1750,3
0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,0,216,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,178,5
0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,115,5
0,1,1,0,4,1,2,1,0,0,2,0,2,2,1,1,1,4,6029,0
1,1,1,0,2,1,2,1,0,2,2,0,0,2,0,1,2,4,2745,7
0,0,0,0,4,1,0,0,0,0,2,2,2,2,2,1,0,3,3721,2
0,1,0,0,2,1,2,1,0,2,2,0,2,2,0,1,2,5,3121,7
0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,1,0,990,1
1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,0,3,0,1004,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,157,5
1,0,0,0,3,1,0,1,0,0,2,2,0,0,1,0,2,3,3219,7
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,572,5
0,0,1,1,4,1,2,1,0,0,2,0,0,2,1,1,2,4,4554,6
1,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,1,0,1847,3
1,1,0,0,5,1,2,2,1,1,1,1,1,1,2,1,3,0,1766,3
0,1,1,0,5,1,0,2,1,1,1,1,1,1,2,1,1,0,1462,3
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,25,5
1,0,1,0,3,0,1,0,2,2,0,2,2,2,2,1,0,2,2193,3
0,0,1,0,2,1,0,1,0,2,2,0,0,2,0,0,1,4,2433,7
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,0,641,1
1,1,1,0,4,1,0,0,0,2,0,0,0,0,2,0,3,1,2398,7
0,0,1,1,3,1,2,2,1,1,1,1,1,1,2,1,0,0,861,1
0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,2,583,5
1,0,1,0,5,1,2,1,2,2,2,0,2,2,1,0,1,5,7332,4
1,0,0,0,0,0,1,0,0,0,2,2,0,0,1,1,1,1,249,5
0,0,0,0,4,1,0,1,0,0,0,0,2,2,1,0,1,4,4475,6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,416,5
0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,3,4,788,1
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,1,202,5
1,0,1,0,5,1,2,1,2,2,2,0,2,0,2,1,2,4,6994,4
0,0,1,1,4,1,2,1,0,0,0,0,2,0,0,1,0,3,4116,2
0,1,1,1,1,1,0,1,0,0,2,0,2,2,2,1,2,4,2263,7
1,0,1,0,1,1,0,0,2,0,0,0,2,0,1,1,0,2,1374,3
1,0,0,0,3,1,2,1,2,2,2,0,2,2,0,1,2,5,4915,6
0,0,1,1,2,1,2,2,1,1,1,1,1,1,0,0,0,0,838,1
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,75,5
0,0,1,0,4,1,2,0,0,0,0,0,2,2,1,1,1,3,3715,2
1,0,0,0,3,1,2,1,0,2,0,0,2,2,0,1,2,4,4273,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,45,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
1,0,0,0,2,1,0,0,2,2,0,2,2,0,1,0,2,3,2044,3
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,30,5
1,0,1,1,1,1,2,0,2,2,0,2,2,2,0,0,2,3,1398,3
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,20,5
1,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,328,5
1,1,1,0,3,1,2,1,0,0,2,0,2,2,0,1,2,4,4680,6
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,69,5
1,0,1,0,5,1,0,0,2,0,0,2,0,0,2,0,0,2,3778,2
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,3,3161,7
1,0,1,0,4,0,1,0,2,0,0,2,2,0,1,1,0,1,2188,3
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,3,999,1
1,0,1,1,1,1,0,1,0,2,0,2,2,2,1,0,0,4,1888,3
0,0,0,0,3,1,2,1,0,0,2,0,2,2,0,0,0,4,3990,2
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,71,5
0,0,0,0,1,0,1,0,0,2,2,0,2,2,0,1,1,2,1240,1
0,0,1,0,3,1,2,0,0,2,0,0,2,0,1,0,0,2,2635,7
0,0,1,1,0,1,2,0,0,2,2,0,2,0,0,1,0,3,235,5
0,0,0,0,3,1,2,0,2,0,0,0,2,0,1,0,0,2,2347,7
0,0,1,1,5,1,2,1,2,0,2,2,2,2,2,1,1,5,7156,4
0,0,1,1,2,1,2,1,0,2,0,0,2,2,0,1,2,4,3089,7
0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,270,5
0,0,1,1,2,1,2,1,2,0,0,0,2,0,0,0,2,4,2901,7
0,0,0,0,4,1,2,1,0,2,2,0,0,0,0,1,2,3,4949,6
0,0,1,0,2,1,0,0,0,2,2,2,0,2,1,0,0,3,2198,3
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,0,374,5
0,0,1,1,2,1,2,2,1,1,1,1,1,1,2,0,2,0,761,1
0,1,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,3,1520,3
1,0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,190,5
0,0,1,1,5,1,2,0,2,2,2,0,2,0,1,1,1,3,5163,6
0,0,1,1,5,1,2,0,2,0,0,2,0,0,2,0,1,2,4059,2
1,0,0,0,2,1,2,1,0,0,2,2,0,0,0,1,3,3,2281,7
1,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1356,3
1,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,231,5
1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,50,5
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,242,5
0,0,1,1,4,1,2,0,2,2,0,2,0,2,1,1,0,3,4264,2
1,0,0,0,3,1,0,0,2,0,0,2,2,0,1,0,2,2,2774,7
1,1,1,0,3,1,0,1,0,0,0,0,0,2,0,1,2,3,3605,2
1,0,1,1,5,1,0,0,2,2,2,0,0,0,2,1,0,2,4069,2
1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,3,874,1
0,0,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,4,1145,1
1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,1323,1
0,0,1,0,4,1,2,1,2,0,0,0,2,2,0,1,2,4,5497,6
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,0,534,5
0,0,0,0,3,1,0,0,2,0,2,0,0,0,0,0,1,2,2455,7
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,38,5
1,0,0,1,1,0,1,0,2,2,0,2,0,0,1,0,0,1,947,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0,357,5
1,0,1,1,5,1,2,2,1,1,1,1,1,1,1,0,0,0,1476,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,70,5
1,0,0,0,1,1,2,1,0,0,0,2,0,2,0,1,1,4,1448,3
0,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,4,291,5
1,0,0,0,5,1,2,0,2,2,2,2,2,2,1,1,0,4,5903,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,2,1,1,0,1201,1
0,0,1,0,4,1,2,1,0,2,2,0,2,2,0,1,1,5,5921,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,146,5
0,0,1,1,1,1,2,0,2,0,2,2,2,0,2,1,0,3,1759,3
0,0,0,1,2,0,1,0,2,0,0,2,0,0,2,0,0,1,844,1
0,1,0,0,5,1,2,1,0,2,2,2,2,2,2,1,0,5,7774,4
0,0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,3,134,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,140,5
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,1,249,5
1,0,0,0,2,0,1,0,0,0,2,0,2,2,0,0,2,1,1701,3
1,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,2,0,592,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,3,135,5
1,0,1,1,5,1,2,1,2,2,2,2,0,2,2,1,1,5,7732,4
0,0,0,0,3,1,2,1,2,2,2,2,2,0,0,1,2,5,4282,2
1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,219,5
1,0,0,0,2,1,0,1,0,2,0,0,0,0,1,0,0,3,2018,3
1,0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,4,669,1
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,68,5
0,0,1,1,0,1,2,0,0,2,0,2,0,0,0,1,3,2,224,5
1,0,0,0,3,1,0,0,0,2,2,2,2,2,2,0,1,3,3771,2
1,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,4,196,5
0,1,1,0,0,1,0,0,2,0,2,2,2,2,1,1,2,3,943,1
1,0,1,0,4,1,2,1,2,0,2,2,2,2,0,1,0,5,6572,0
1,0,0,0,4,1,0,0,2,0,2,2,0,0,2,1,2,2,3175,7
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,29,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,318,5
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,24,5
0,0,0,0,3,1,0,0,0,0,2,2,0,2,2,0,1,2,2762,7
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,49,5
1,0,0,0,0,1,2,1,0,0,2,0,2,0,0,1,1,4,631,1
1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,3,232,5
0,0,1,0,5,1,2,0,2,2,2,0,2,2,2,1,1,3,5919,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,1,749,1
1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,307,5
0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,0,245,5
0,0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,0,134,5
0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,1,2,2,55,5
1,0,1,0,5,1,2,1,2,0,2,2,2,2,2,1,1,5,8240,4
0,0,1,0,4,1,2,1,0,2,0,0,0,0,0,1,1,3,4266,2
0,0,1,1,3,1,2,2,1,1,1,1,1,1,0,1,2,0,1077,1
0,0,1,0,4,1,0,2,1,1,1,1,1,1,2,0,0,0,1115,1
1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,79,5
1,0,1,0,0,1,0,1,2,0,0,0,2,2,0,1,2,4,95,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,25,5
1,1,1,1,4,1,2,0,0,2,2,0,2,2,1,1,2,3,4079,2
1,1,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,4,4187,2
1,0,1,0,3,1,0,0,0,0,0,0,2,0,1,1,3,2,2391,7
0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,0,0,890,1
1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,137,5
1,1,1,1,5,1,2,0,2,2,2,2,2,0,2,0,1,3,5154,6
1,0,1,1,4,1,0,0,0,0,2,2,0,0,2,1,1,2,3119,7
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,3,0,529,5
0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,3,966,1
0,0,1,0,5,1,2,1,0,2,2,0,2,2,0,1,2,5,6936,4
1,1,0,0,2,1,2,1,0,0,2,0,2,2,0,1,2,4,3496,2
1,1,1,0,0,1,2,1,0,0,2,0,0,2,0,1,2,4,914,1
1,0,1,1,2,1,2,1,0,0,0,0,0,0,0,1,0,3,1929,3
0,0,0,0,4,1,0,1,0,0,0,2,2,2,0,1,2,4,5817,0
1,0,1,0,4,1,0,1,2,2,2,2,2,2,2,0,0,5,6110,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,178,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,28,5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,435,5
0,1,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,4,2351,7
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,186,5
1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,1,3,2,445,5
1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,912,1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,1,679,1
1,0,1,0,3,1,2,0,2,0,2,0,2,2,1,1,2,3,3581,2
1,0,0,0,3,1,2,1,0,0,0,2,2,2,0,1,2,4,4222,2
0,0,0,0,2,1,2,0,2,0,2,2,0,0,0,0,1,2,1994,3
0,0,0,1,5,1,2,1,2,0,2,2,0,0,2,1,1,4,5930,0
0,1,0,0,1,1,2,1,0,2,0,2,0,0,0,1,2,3,1505,3
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
1,0,1,0,5,1,2,1,0,2,0,2,2,0,2,1,2,4,5638,0
1,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,3,797,1
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,71,5
0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,3,1359,3
1,0,1,0,1,1,2,1,0,2,2,0,2,2,0,1,2,5,2542,7
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,54,5
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,1,0,989,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,44,5
1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,3,2,87,5
1,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,0,0,351,5
1,0,1,1,5,1,2,1,0,2,2,0,2,2,2,1,2,5,7297,4
1,0,1,0,5,1,2,0,2,2,2,2,2,2,2,1,1,4,6301,0
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,210,5
1,1,1,1,4,1,2,0,2,2,2,0,0,2,2,1,0,3,3822,2
0,0,0,0,4,1,0,2,1,1,1,1,1,1,2,0,3,0,1048,1
0,0,1,0,4,1,2,1,2,2,0,2,2,2,2,1,1,5,6393,0
1,0,0,0,3,0,1,0,2,0,0,0,0,0,1,1,0,0,1489,3
1,1,1,0,5,1,2,1,2,2,2,2,2,2,0,1,1,5,8061,4
0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,74,5
0,0,1,1,0,1,2,1,0,2,2,0,2,0,0,1,3,4,518,5
1,0,1,0,5,1,2,0,2,2,2,2,0,2,2,0,0,3,5763,0
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,2,238,5
0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,0,1031,1
1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,0,0,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,34,5
